encoder,model,base_c,optimizer,batch_size,lr,loss_type,focal_alpha,focal_gamma,use_scheduler,scheduler_type,warmup_epochs,target_param,param_value,epoch,train_loss,val_iou,val_dice
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,1,0.2594,0.4387,0.5816
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,2,0.2197,0.5,0.6414
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,3,0.2057,0.5181,0.6571
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,4,0.1966,0.5938,0.7215
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,5,0.1969,0.6168,0.7417
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,6,0.1841,0.5874,0.719
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,7,0.1856,0.5243,0.6617
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,8,0.1768,0.5742,0.7057
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,9,0.1692,0.6196,0.7436
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,10,0.1678,0.6425,0.7594
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,11,0.1599,0.6131,0.7391
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,12,0.1546,0.611,0.7349
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,13,0.1552,0.6354,0.7516
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,14,0.1517,0.6191,0.7408
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,15,0.1422,0.6029,0.7268
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,16,0.1383,0.6284,0.7507
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,17,0.1329,0.6256,0.7397
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,18,0.1339,0.6149,0.7414
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,19,0.1337,0.6427,0.7585
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,20,0.1301,0.5833,0.7115
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,21,0.1275,0.5881,0.7182
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,22,0.1221,0.612,0.7345
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,23,0.1155,0.6223,0.7485
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,24,0.1159,0.6274,0.7502
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,25,0.1114,0.5759,0.7069
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,26,0.1118,0.5758,0.7028
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,27,0.1075,0.6314,0.7521
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,28,0.1066,0.6407,0.7603
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,29,0.1035,0.622,0.7471
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,30,0.1029,0.6236,0.7462
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,31,0.0998,0.6316,0.7525
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,32,0.0951,0.6129,0.7386
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,33,0.0928,0.6247,0.7482
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,34,0.0937,0.6199,0.7444
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,35,0.0933,0.6121,0.738
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,36,0.0918,0.6204,0.745
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,37,0.0917,0.6261,0.7499
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,38,0.0892,0.6212,0.7456
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,39,0.0895,0.6225,0.7473
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,40,40,0.0884,0.6192,0.7449
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,1,0.25,0.4387,0.5816
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,2,0.2054,0.4938,0.6339
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,3,0.1996,0.601,0.728
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,4,0.196,0.54,0.6778
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,5,0.1903,0.4941,0.6344
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,6,0.186,0.5948,0.7225
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,7,0.1754,0.6139,0.7391
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,8,0.1799,0.5672,0.6986
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,9,0.1689,0.6225,0.7436
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,10,0.1639,0.618,0.7394
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,11,0.1625,0.6049,0.7308
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,12,0.1605,0.6166,0.7385
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,13,0.1516,0.6243,0.745
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,14,0.15,0.6272,0.7474
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,15,0.1474,0.6348,0.7517
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,16,0.1463,0.6462,0.7633
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,17,0.1342,0.621,0.7413
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,18,0.1333,0.6558,0.7723
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,19,0.1377,0.615,0.7335
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,20,0.1355,0.6388,0.7599
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,21,0.1247,0.6418,0.7617
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,22,0.1178,0.622,0.7432
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,23,0.1177,0.62,0.7391
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,24,0.1178,0.6387,0.7571
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,25,0.1104,0.6292,0.7492
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,26,0.1086,0.6248,0.7442
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,27,0.1045,0.6162,0.7384
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,28,0.1009,0.5936,0.7183
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,29,0.0969,0.6083,0.7309
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,30,0.0948,0.6443,0.7591
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,31,0.0942,0.643,0.7614
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,32,0.093,0.6401,0.7597
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,33,0.0887,0.626,0.7501
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,34,0.0857,0.652,0.7669
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,35,0.0847,0.6418,0.7634
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,36,0.0825,0.6329,0.7537
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,37,0.0793,0.63,0.7528
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,38,0.077,0.6551,0.7701
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,39,0.0755,0.6369,0.7593
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,40,0.074,0.6405,0.76
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,41,0.0727,0.654,0.7719
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,42,0.0695,0.6382,0.7603
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,43,0.0692,0.6551,0.772
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,44,0.0664,0.6561,0.7716
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,45,0.0652,0.6348,0.7583
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,46,0.0642,0.6485,0.7687
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,47,0.0613,0.6529,0.7711
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,48,0.0618,0.6553,0.7725
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,49,0.0601,0.6486,0.7683
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,50,0.0603,0.6562,0.7747
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,51,0.0585,0.6495,0.7695
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,52,0.0589,0.6496,0.7695
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,53,0.059,0.6566,0.7736
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,54,0.0609,0.6535,0.7726
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,55,0.0561,0.6514,0.7706
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,56,0.058,0.648,0.768
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,57,0.0548,0.6507,0.7698
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,58,0.0556,0.6505,0.7697
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,59,0.0568,0.6523,0.7711
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,60,60,0.0563,0.6513,0.7706
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,1,0.2455,0.4392,0.582
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,2,0.2066,0.5514,0.6868
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,3,0.1956,0.5886,0.717
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,4,0.1911,0.5439,0.6792
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,5,0.1878,0.5906,0.719
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,6,0.1794,0.5718,0.705
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,7,0.1783,0.6157,0.7394
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,8,0.1715,0.5927,0.7204
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,9,0.1684,0.6059,0.7303
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,10,0.1627,0.5936,0.7204
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,11,0.1617,0.6415,0.7537
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,12,0.1582,0.6313,0.7515
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,13,0.1558,0.5749,0.7033
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,14,0.1499,0.605,0.7294
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,15,0.1481,0.6036,0.7277
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,16,0.1425,0.6214,0.7407
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,17,0.1423,0.6126,0.7336
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,18,0.1385,0.6191,0.7421
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,19,0.1381,0.6324,0.7505
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,20,0.1296,0.6349,0.7532
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,21,0.134,0.5897,0.7196
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,22,0.1251,0.612,0.73
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,23,0.1201,0.6029,0.7289
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,24,0.1163,0.6042,0.7285
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,25,0.1191,0.633,0.7492
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,26,0.1094,0.6331,0.7528
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,27,0.1098,0.596,0.7208
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,28,0.1037,0.6187,0.739
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,29,0.0999,0.5857,0.7155
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,30,0.0973,0.6102,0.736
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,31,0.0987,0.6005,0.724
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,32,0.1045,0.6476,0.7647
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,33,0.0955,0.6181,0.7419
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,34,0.0908,0.5968,0.7262
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,35,0.0885,0.6187,0.7403
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,36,0.0882,0.612,0.7375
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,37,0.0864,0.6121,0.7355
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,38,0.0813,0.6058,0.7329
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,39,0.0794,0.6249,0.7474
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,40,0.0765,0.6218,0.7445
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,41,0.075,0.6232,0.747
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,42,0.0748,0.5723,0.7054
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,43,0.0705,0.631,0.7524
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,44,0.0693,0.5452,0.6767
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,45,0.0666,0.6067,0.735
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,46,0.0678,0.6094,0.7351
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,47,0.0655,0.6229,0.7478
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,48,0.0615,0.6082,0.7348
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,49,0.0584,0.615,0.74
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,50,0.0578,0.6204,0.7429
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,51,0.0549,0.6119,0.7366
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,52,0.0548,0.6159,0.7415
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,53,0.0534,0.6069,0.7341
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,54,0.0518,0.6226,0.7469
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,55,0.0492,0.625,0.7494
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,56,0.0485,0.6173,0.7412
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,57,0.0466,0.6227,0.7472
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,58,0.0459,0.6238,0.7484
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,59,0.0468,0.6174,0.7426
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,60,0.046,0.6192,0.7446
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,61,0.046,0.6266,0.7501
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,62,0.0445,0.6217,0.7463
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,63,0.043,0.6148,0.7396
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,64,0.0427,0.6257,0.7495
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,65,0.0439,0.6176,0.743
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,66,0.0407,0.6322,0.7549
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,67,0.0416,0.6337,0.7564
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,68,0.0408,0.6301,0.7531
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,69,0.042,0.6286,0.753
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,70,0.0398,0.6099,0.7358
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,71,0.0387,0.618,0.7433
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,72,0.0388,0.6195,0.7447
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,73,0.0402,0.627,0.7515
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,74,0.0382,0.6231,0.7477
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,75,0.0377,0.6241,0.7487
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,76,0.0387,0.6264,0.7502
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,77,0.0377,0.6251,0.7486
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,78,0.0393,0.6229,0.7472
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,79,0.0376,0.6237,0.7478
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,80,80,0.038,0.6252,0.7494
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,1,0.2439,0.4388,0.5817
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,2,0.2041,0.5088,0.6481
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,3,0.1905,0.6021,0.7294
